Date,NumCases
21/Jan/2022,29
22/Jan/2022,20
23/Jan/2022,27
24/Jan/2022,37
25/Jan/2022,39
26/Jan/2022,33
27/Jan/2022,41
28/Jan/2022,33
29/Jan/2022,20
30/Jan/2022,19
31/Jan/2022,34
01/Feb/2022,35
02/Feb/2022,29
03/Feb/2022,29
04/Feb/2022,28
05/Feb/2022,14
06/Feb/2022,17
07/Feb/2022,31
08/Feb/2022,33
09/Feb/2022,30
10/Feb/2022,30
11/Feb/2022,20
12/Feb/2022,15
13/Feb/2022,19
14/Feb/2022,34
15/Feb/2022,30
16/Feb/2022,26
17/Feb/2022,26
18/Feb/2022,30
19/Feb/2022,26
20/Feb/2022,14
21/Feb/2022,36
22/Feb/2022,31
23/Feb/2022,38
24/Feb/2022,31
25/Feb/2022,29
26/Feb/2022,17
27/Feb/2022,19
28/Feb/2022,27
01/Mar/2022,19
02/Mar/2022,36
03/Mar/2022,34
04/Mar/2022,30
05/Mar/2022,21
06/Mar/2022,19
07/Mar/2022,29
08/Mar/2022,35
09/Mar/2022,32
10/Mar/2022,32
11/Mar/2022,34
12/Mar/2022,14
13/Mar/2022,14
14/Mar/2022,31
15/Mar/2022,30
16/Mar/2022,28
17/Mar/2022,27
18/Mar/2022,26
19/Mar/2022,14
20/Mar/2022,18
21/Mar/2022,26
22/Mar/2022,29
23/Mar/2022,26
24/Mar/2022,25
25/Mar/2022,26
26/Mar/2022,14
27/Mar/2022,15
28/Mar/2022,30
29/Mar/2022,34
30/Mar/2022,32
31/Mar/2022,33
01/Apr/2022,29
02/Apr/2022,27
03/Apr/2022,21
04/Apr/2022,37
05/Apr/2022,29
06/Apr/2022,31
07/Apr/2022,30
08/Apr/2022,28
09/Apr/2022,14
10/Apr/2022,15
11/Apr/2022,27
12/Apr/2022,31
13/Apr/2022,28
14/Apr/2022,16
15/Apr/2022,15
16/Apr/2022,23
17/Apr/2022,13
18/Apr/2022,27
19/Apr/2022,33
20/Apr/2022,29
21/Apr/2022,27
22/Apr/2022,20
23/Apr/2022,16
24/Apr/2022,15
25/Apr/2022,24
26/Apr/2022,31
27/Apr/2022,30
28/Apr/2022,32
29/Apr/2022,28
30/Apr/2022,15
01/May/2022,17
02/May/2022,27
03/May/2022,27
04/May/2022,27
05/May/2022,26
06/May/2022,27
07/May/2022,19
08/May/2022,16
09/May/2022,30
10/May/2022,26
11/May/2022,28
12/May/2022,28
13/May/2022,26
14/May/2022,15
15/May/2022,24
16/May/2022,30
17/May/2022,24
18/May/2022,24
19/May/2022,27
20/May/2022,24
21/May/2022,11
22/May/2022,18
23/May/2022,23
24/May/2022,27
25/May/2022,26
26/May/2022,28
27/May/2022,27
28/May/2022,15
29/May/2022,13
30/May/2022,16
31/May/2022,28
01/Jun/2022,27
02/Jun/2022,23
03/Jun/2022,24
04/Jun/2022,15
05/Jun/2022,13
06/Jun/2022,25
07/Jun/2022,27
08/Jun/2022,29
09/Jun/2022,28
10/Jun/2022,24
11/Jun/2022,14
12/Jun/2022,11
13/Jun/2022,29
14/Jun/2022,28
15/Jun/2022,24
16/Jun/2022,26
